"Flight.No","Airline","Flight.Type","Scheduled.Departure","Departure","Scheduled.Arrival","Arrival","Flight.Status","Justification","Airport.From","Airport.To","Longitude.To","Latitude.To","Longitude.From","Latitude.From","Departure.Delay","Arrival.Delay","Distance.In.Meters","Flight.No2","AirLine.Code"
"AAL - 951","AMERICAN AIRLINES INC","International",2016-01-27 01:30:00,2016-01-27 01:30:00,2016-01-27 11:20:00,2016-01-27 11:20:00,"Confirmed",NA,"KJFK","SBGR",-46.478126,-23.4345529,-73.7781391,40.6413111,0,0,7636064.36254051,"951","AAL"
"AAL - 951","AMERICAN AIRLINES INC","International",2016-01-10 01:30:00,2016-01-10 02:19:00,2016-01-10 11:20:00,2016-01-10 11:34:00,"Confirmed","DELAY NOT SPECIFIED - OTHER","KJFK","SBGR",-46.478126,-23.4345529,-73.7781391,40.6413111,49,14,7636064.36254051,"951","AAL"
"AAL - 951","AMERICAN AIRLINES INC","International",2016-01-06 01:30:00,2016-01-06 01:30:00,2016-01-06 11:20:00,2016-01-06 10:59:00,"Confirmed","AIR TRAFFIC LIBERATION/ANTECIPATION","KJFK","SBGR",-46.478126,-23.4345529,-73.7781391,40.6413111,0,-21,7636064.36254051,"951","AAL"
"AAL - 951","AMERICAN AIRLINES INC","International",2016-01-22 01:30:00,2016-01-22 01:30:00,2016-01-22 11:20:00,2016-01-22 11:20:00,"Confirmed",NA,"KJFK","SBGR",-46.478126,-23.4345529,-73.7781391,40.6413111,0,0,7636064.36254051,"951","AAL"
"AAL - 951","AMERICAN AIRLINES INC","International",2016-01-20 01:30:00,2016-01-20 01:30:00,2016-01-20 11:20:00,2016-01-20 11:20:00,"Confirmed",NA,"KJFK","SBGR",-46.478126,-23.4345529,-73.7781391,40.6413111,0,0,7636064.36254051,"951","AAL"
"AAL - 951","AMERICAN AIRLINES INC","International",2016-01-25 01:30:00,NA,2016-01-25 11:20:00,NA,"Cancelled","CANCELLED FOR TECHNICAL REASONS","KJFK","SBGR",-46.478126,-23.4345529,-73.7781391,40.6413111,NA,NA,7636064.36254051,"951","AAL"
"AAL - 951","AMERICAN AIRLINES INC","International",2016-01-11 01:30:00,2016-01-11 02:21:00,2016-01-11 11:20:00,2016-01-11 11:53:00,"Confirmed","AIRPLANE FAULT","KJFK","SBGR",-46.478126,-23.4345529,-73.7781391,40.6413111,51,33,7636064.36254051,"951","AAL"
"AAL - 951","AMERICAN AIRLINES INC","International",2016-01-09 01:30:00,2016-01-09 01:30:00,2016-01-09 11:20:00,2016-01-09 11:20:00,"Confirmed",NA,"KJFK","SBGR",-46.478126,-23.4345529,-73.7781391,40.6413111,0,0,7636064.36254051,"951","AAL"
"AAL - 951","AMERICAN AIRLINES INC","International",2016-01-29 01:30:00,2016-01-29 01:30:00,2016-01-29 11:20:00,2016-01-29 11:20:00,"Confirmed",NA,"KJFK","SBGR",-46.478126,-23.4345529,-73.7781391,40.6413111,0,0,7636064.36254051,"951","AAL"
"AAL - 951","AMERICAN AIRLINES INC","International",2016-01-16 01:30:00,2016-01-16 13:03:00,2016-01-16 11:20:00,2016-01-16 23:02:00,"Confirmed","MORE THAN 4 HOURS DELAY - AIRPLANE GLITCH","KJFK","SBGR",-46.478126,-23.4345529,-73.7781391,40.6413111,693,702,7636064.36254051,"951","AAL"
"AAL - 951","AMERICAN AIRLINES INC","International",2016-01-02 01:30:00,2016-01-02 01:30:00,2016-01-02 11:20:00,2016-01-02 11:20:00,"Confirmed",NA,"KJFK","SBGR",-46.478126,-23.4345529,-73.7781391,40.6413111,0,0,7636064.36254051,"951","AAL"
"AAL - 951","AMERICAN AIRLINES INC","International",2016-01-24 01:30:00,NA,2016-01-24 11:20:00,NA,"Cancelled","CANCELLED FOR TECHNICAL REASONS","KJFK","SBGR",-46.478126,-23.4345529,-73.7781391,40.6413111,NA,NA,7636064.36254051,"951","AAL"
"AAL - 951","AMERICAN AIRLINES INC","International",2016-01-28 01:30:00,2016-01-28 01:30:00,2016-01-28 11:20:00,2016-01-28 11:20:00,"Confirmed",NA,"KJFK","SBGR",-46.478126,-23.4345529,-73.7781391,40.6413111,0,0,7636064.36254051,"951","AAL"
"AAL - 951","AMERICAN AIRLINES INC","International",2016-01-07 01:30:00,2016-01-07 01:30:00,2016-01-07 11:20:00,2016-01-07 11:20:00,"Confirmed",NA,"KJFK","SBGR",-46.478126,-23.4345529,-73.7781391,40.6413111,0,0,7636064.36254051,"951","AAL"
"AAL - 951","AMERICAN AIRLINES INC","International",2016-01-19 01:30:00,2016-01-19 18:03:00,2016-01-19 11:20:00,2016-01-20 03:45:00,"Confirmed","MORE THAN 4 HOURS DELAY - AIRPLANE GLITCH","KJFK","SBGR",-46.478126,-23.4345529,-73.7781391,40.6413111,993,985,7636064.36254051,"951","AAL"
"AAL - 951","AMERICAN AIRLINES INC","International",2016-01-05 01:30:00,2016-01-05 01:30:00,2016-01-05 11:20:00,2016-01-05 11:20:00,"Confirmed",NA,"KJFK","SBGR",-46.478126,-23.4345529,-73.7781391,40.6413111,0,0,7636064.36254051,"951","AAL"
"AAL - 951","AMERICAN AIRLINES INC","International",2016-01-08 01:30:00,2016-01-08 01:30:00,2016-01-08 11:20:00,2016-01-08 11:20:00,"Confirmed",NA,"KJFK","SBGR",-46.478126,-23.4345529,-73.7781391,40.6413111,0,0,7636064.36254051,"951","AAL"
"AAL - 951","AMERICAN AIRLINES INC","International",2016-01-26 01:30:00,2016-01-26 01:30:00,2016-01-26 11:20:00,2016-01-26 10:42:00,"Confirmed","AIR TRAFFIC LIBERATION/ANTECIPATION","KJFK","SBGR",-46.478126,-23.4345529,-73.7781391,40.6413111,0,-38,7636064.36254051,"951","AAL"
"AAL - 951","AMERICAN AIRLINES INC","International",2016-01-31 01:30:00,2016-01-31 03:18:00,2016-01-31 11:20:00,2016-01-31 12:30:00,"Confirmed","DELAY NOT SPECIFIED - OTHER","KJFK","SBGR",-46.478126,-23.4345529,-73.7781391,40.6413111,108,70,7636064.36254051,"951","AAL"
"AAL - 961","AMERICAN AIRLINES INC","International",2016-01-24 20:01:00,2016-01-24 20:01:00,2016-01-25 01:30:00,2016-01-25 01:30:00,"Confirmed",NA,"KMIA","SBEG",-60.0463249,-3.0358474,-80.2870457,25.795865,0,0,3864976.56403983,"961","AAL"
"AAL - 961","AMERICAN AIRLINES INC","International",2016-01-04 20:01:00,2016-01-04 19:53:00,2016-01-05 01:30:00,2016-01-05 00:57:00,"Confirmed","AIR TRAFFIC LIBERATION/ANTECIPATION","KMIA","SBEG",-60.0463249,-3.0358474,-80.2870457,25.795865,-8,-33,3864976.56403983,"961","AAL"
"AAL - 961","AMERICAN AIRLINES INC","International",2016-01-23 20:01:00,2016-01-23 20:01:00,2016-01-24 01:30:00,2016-01-24 01:30:00,"Confirmed",NA,"KMIA","SBEG",-60.0463249,-3.0358474,-80.2870457,25.795865,0,0,3864976.56403983,"961","AAL"
"AAL - 961","AMERICAN AIRLINES INC","International",2016-01-01 20:01:00,2016-01-01 20:01:00,2016-01-02 01:30:00,2016-01-02 01:30:00,"Confirmed",NA,"KMIA","SBEG",-60.0463249,-3.0358474,-80.2870457,25.795865,0,0,3864976.56403983,"961","AAL"
"AAL - 961","AMERICAN AIRLINES INC","International",2016-01-10 20:01:00,2016-01-10 20:01:00,2016-01-11 01:30:00,2016-01-11 01:30:00,"Confirmed",NA,"KMIA","SBEG",-60.0463249,-3.0358474,-80.2870457,25.795865,0,0,3864976.56403983,"961","AAL"
"AAL - 961","AMERICAN AIRLINES INC","International",2016-01-19 20:01:00,2016-01-19 19:47:00,2016-01-20 01:30:00,2016-01-20 00:54:00,"Confirmed","AIR TRAFFIC LIBERATION/ANTECIPATION","KMIA","SBEG",-60.0463249,-3.0358474,-80.2870457,25.795865,-14,-36,3864976.56403983,"961","AAL"
"AAL - 961","AMERICAN AIRLINES INC","International",2016-01-17 20:01:00,2016-01-17 20:48:00,2016-01-18 01:30:00,2016-01-18 02:08:00,"Confirmed","AIRPLANE CONECTION","KMIA","SBEG",-60.0463249,-3.0358474,-80.2870457,25.795865,47,38,3864976.56403983,"961","AAL"
"AAL - 961","AMERICAN AIRLINES INC","International",2016-01-03 20:01:00,2016-01-03 20:01:00,2016-01-04 01:30:00,2016-01-04 01:30:00,"Confirmed",NA,"KMIA","SBEG",-60.0463249,-3.0358474,-80.2870457,25.795865,0,0,3864976.56403983,"961","AAL"
"AAL - 961","AMERICAN AIRLINES INC","International",2016-01-07 20:01:00,2016-01-07 20:01:00,2016-01-08 01:30:00,2016-01-08 01:30:00,"Confirmed",NA,"KMIA","SBEG",-60.0463249,-3.0358474,-80.2870457,25.795865,0,0,3864976.56403983,"961","AAL"
"AAL - 961","AMERICAN AIRLINES INC","International",2016-01-06 20:01:00,2016-01-06 20:01:00,2016-01-07 01:30:00,2016-01-07 01:30:00,"Confirmed",NA,"KMIA","SBEG",-60.0463249,-3.0358474,-80.2870457,25.795865,0,0,3864976.56403983,"961","AAL"
"AAL - 961","AMERICAN AIRLINES INC","International",2016-01-02 20:01:00,2016-01-02 20:01:00,2016-01-03 01:30:00,2016-01-03 01:30:00,"Confirmed",NA,"KMIA","SBEG",-60.0463249,-3.0358474,-80.2870457,25.795865,0,0,3864976.56403983,"961","AAL"
"AAL - 961","AMERICAN AIRLINES INC","International",2016-01-08 20:01:00,2016-01-08 20:01:00,2016-01-09 01:30:00,2016-01-09 01:30:00,"Confirmed",NA,"KMIA","SBEG",-60.0463249,-3.0358474,-80.2870457,25.795865,0,0,3864976.56403983,"961","AAL"
"AAL - 961","AMERICAN AIRLINES INC","International",2016-01-31 20:01:00,2016-01-31 20:01:00,2016-02-01 01:30:00,2016-02-01 01:30:00,"Confirmed",NA,"KMIA","SBEG",-60.0463249,-3.0358474,-80.2870457,25.795865,0,0,3864976.56403983,"961","AAL"
"AAL - 961","AMERICAN AIRLINES INC","International",2016-01-28 20:01:00,2016-01-28 20:01:00,2016-01-29 01:30:00,2016-01-29 01:30:00,"Confirmed",NA,"KMIA","SBEG",-60.0463249,-3.0358474,-80.2870457,25.795865,0,0,3864976.56403983,"961","AAL"
"AAL - 961","AMERICAN AIRLINES INC","International",2016-01-14 20:01:00,2016-01-14 19:44:00,2016-01-15 01:30:00,2016-01-15 00:51:00,"Confirmed","AIR TRAFFIC LIBERATION/ANTECIPATION","KMIA","SBEG",-60.0463249,-3.0358474,-80.2870457,25.795865,-17,-39,3864976.56403983,"961","AAL"
"AAL - 961","AMERICAN AIRLINES INC","International",2016-01-21 20:01:00,2016-01-21 19:51:00,2016-01-22 01:30:00,2016-01-22 00:57:00,"Confirmed","DELAY NOT SPECIFIED - OTHER","KMIA","SBEG",-60.0463249,-3.0358474,-80.2870457,25.795865,-10,-33,3864976.56403983,"961","AAL"
"AAL - 961","AMERICAN AIRLINES INC","International",2016-01-25 20:01:00,2016-01-25 20:01:00,2016-01-26 01:30:00,2016-01-26 01:30:00,"Confirmed",NA,"KMIA","SBEG",-60.0463249,-3.0358474,-80.2870457,25.795865,0,0,3864976.56403983,"961","AAL"
"AAL - 961","AMERICAN AIRLINES INC","International",2016-01-16 20:01:00,2016-01-16 20:01:00,2016-01-17 01:30:00,2016-01-17 01:30:00,"Confirmed",NA,"KMIA","SBEG",-60.0463249,-3.0358474,-80.2870457,25.795865,0,0,3864976.56403983,"961","AAL"
"AAL - 961","AMERICAN AIRLINES INC","International",2016-01-26 20:01:00,2016-01-26 20:01:00,2016-01-27 01:30:00,2016-01-27 01:30:00,"Confirmed",NA,"KMIA","SBEG",-60.0463249,-3.0358474,-80.2870457,25.795865,0,0,3864976.56403983,"961","AAL"
"AAL - 961","AMERICAN AIRLINES INC","International",2016-01-11 20:01:00,2016-01-11 20:25:00,2016-01-12 01:30:00,2016-01-12 02:46:00,"Confirmed","AIRPLANE FAULT","KMIA","SBEG",-60.0463249,-3.0358474,-80.2870457,25.795865,24,76,3864976.56403983,"961","AAL"
"AAL - 961","AMERICAN AIRLINES INC","International",2016-01-29 20:01:00,2016-01-29 20:01:00,2016-01-30 01:30:00,2016-01-30 01:30:00,"Confirmed",NA,"KMIA","SBEG",-60.0463249,-3.0358474,-80.2870457,25.795865,0,0,3864976.56403983,"961","AAL"
"AAL - 961","AMERICAN AIRLINES INC","International",2016-01-30 20:01:00,2016-01-30 20:01:00,2016-01-31 01:30:00,2016-01-31 01:30:00,"Confirmed",NA,"KMIA","SBEG",-60.0463249,-3.0358474,-80.2870457,25.795865,0,0,3864976.56403983,"961","AAL"
"AAL - 961","AMERICAN AIRLINES INC","International",2016-01-09 20:01:00,2016-01-09 20:01:00,2016-01-10 01:30:00,2016-01-10 01:30:00,"Confirmed",NA,"KMIA","SBEG",-60.0463249,-3.0358474,-80.2870457,25.795865,0,0,3864976.56403983,"961","AAL"
"AAL - 961","AMERICAN AIRLINES INC","International",2016-01-05 20:01:00,2016-01-05 20:01:00,2016-01-06 01:30:00,2016-01-06 01:30:00,"Confirmed",NA,"KMIA","SBEG",-60.0463249,-3.0358474,-80.2870457,25.795865,0,0,3864976.56403983,"961","AAL"
"AAL - 961","AMERICAN AIRLINES INC","International",2016-01-18 20:01:00,2016-01-18 20:01:00,2016-01-19 01:30:00,2016-01-19 01:30:00,"Confirmed",NA,"KMIA","SBEG",-60.0463249,-3.0358474,-80.2870457,25.795865,0,0,3864976.56403983,"961","AAL"
"AAL - 961","AMERICAN AIRLINES INC","International",2016-01-15 20:01:00,2016-01-15 22:13:00,2016-01-16 01:30:00,2016-01-16 04:06:00,"Confirmed","AIRPLANE FAULT","KMIA","SBEG",-60.0463249,-3.0358474,-80.2870457,25.795865,132,156,3864976.56403983,"961","AAL"
"AAL - 961","AMERICAN AIRLINES INC","International",2016-01-20 20:01:00,2016-01-20 20:01:00,2016-01-21 01:30:00,2016-01-21 01:30:00,"Confirmed",NA,"KMIA","SBEG",-60.0463249,-3.0358474,-80.2870457,25.795865,0,0,3864976.56403983,"961","AAL"
"AAL - 961","AMERICAN AIRLINES INC","International",2016-01-13 20:01:00,2016-01-13 20:01:00,2016-01-14 01:30:00,2016-01-14 01:30:00,"Confirmed",NA,"KMIA","SBEG",-60.0463249,-3.0358474,-80.2870457,25.795865,0,0,3864976.56403983,"961","AAL"
"AAL - 961","AMERICAN AIRLINES INC","International",2016-01-12 20:01:00,2016-01-12 19:48:00,2016-01-13 01:30:00,2016-01-13 00:59:00,"Confirmed","AIR TRAFFIC LIBERATION/ANTECIPATION","KMIA","SBEG",-60.0463249,-3.0358474,-80.2870457,25.795865,-13,-31,3864976.56403983,"961","AAL"
"AAL - 961","AMERICAN AIRLINES INC","International",2016-01-22 20:01:00,2016-01-22 20:01:00,2016-01-23 01:30:00,2016-01-23 01:30:00,"Confirmed",NA,"KMIA","SBEG",-60.0463249,-3.0358474,-80.2870457,25.795865,0,0,3864976.56403983,"961","AAL"
"AAL - 961","AMERICAN AIRLINES INC","International",2016-01-27 20:01:00,2016-01-27 19:49:00,2016-01-28 01:30:00,2016-01-28 00:46:00,"Confirmed","AIR TRAFFIC LIBERATION/ANTECIPATION","KMIA","SBEG",-60.0463249,-3.0358474,-80.2870457,25.795865,-12,-44,3864976.56403983,"961","AAL"
"AAL - 964","AMERICAN AIRLINES INC","International",2016-01-31 02:38:00,2016-01-31 02:21:00,2016-01-31 08:04:00,2016-01-31 07:31:00,"Confirmed","AIR TRAFFIC LIBERATION/ANTECIPATION","SBEG","KMIA",-80.2870457,25.795865,-60.0463249,-3.0358474,-17,-33,3864976.56403983,"964","AAL"
"AAL - 964","AMERICAN AIRLINES INC","International",2016-01-04 02:38:00,2016-01-04 02:38:00,2016-01-04 08:04:00,2016-01-04 08:04:00,"Confirmed",NA,"SBEG","KMIA",-80.2870457,25.795865,-60.0463249,-3.0358474,0,0,3864976.56403983,"964","AAL"
"AAL - 964","AMERICAN AIRLINES INC","International",2016-01-30 02:38:00,2016-01-30 02:11:00,2016-01-30 08:04:00,2016-01-30 07:28:00,"Confirmed","AIR TRAFFIC LIBERATION/ANTECIPATION","SBEG","KMIA",-80.2870457,25.795865,-60.0463249,-3.0358474,-27,-36,3864976.56403983,"964","AAL"
"AAL - 964","AMERICAN AIRLINES INC","International",2016-01-13 02:38:00,2016-01-13 02:13:00,2016-01-13 08:04:00,2016-01-13 07:16:00,"Confirmed","AIR TRAFFIC LIBERATION/ANTECIPATION","SBEG","KMIA",-80.2870457,25.795865,-60.0463249,-3.0358474,-25,-48,3864976.56403983,"964","AAL"
"AAL - 964","AMERICAN AIRLINES INC","International",2016-01-20 02:38:00,2016-01-20 02:15:00,2016-01-20 08:04:00,2016-01-20 07:25:00,"Confirmed","AIR TRAFFIC LIBERATION/ANTECIPATION","SBEG","KMIA",-80.2870457,25.795865,-60.0463249,-3.0358474,-23,-39,3864976.56403983,"964","AAL"
"AAL - 964","AMERICAN AIRLINES INC","International",2016-01-19 02:38:00,2016-01-19 02:20:00,2016-01-19 08:04:00,2016-01-19 07:25:00,"Confirmed","AIR TRAFFIC LIBERATION/ANTECIPATION","SBEG","KMIA",-80.2870457,25.795865,-60.0463249,-3.0358474,-18,-39,3864976.56403983,"964","AAL"
"AAL - 964","AMERICAN AIRLINES INC","International",2016-01-05 02:38:00,2016-01-05 02:17:00,2016-01-05 08:04:00,2016-01-05 07:28:00,"Confirmed","AIR TRAFFIC LIBERATION/ANTECIPATION","SBEG","KMIA",-80.2870457,25.795865,-60.0463249,-3.0358474,-21,-36,3864976.56403983,"964","AAL"
"AAL - 964","AMERICAN AIRLINES INC","International",2016-01-03 02:38:00,2016-01-03 02:38:00,2016-01-03 08:04:00,2016-01-03 08:04:00,"Confirmed",NA,"SBEG","KMIA",-80.2870457,25.795865,-60.0463249,-3.0358474,0,0,3864976.56403983,"964","AAL"
"AAL - 964","AMERICAN AIRLINES INC","International",2016-01-14 02:38:00,2016-01-14 02:25:00,2016-01-14 08:04:00,2016-01-14 07:31:00,"Confirmed","AIR TRAFFIC LIBERATION/ANTECIPATION","SBEG","KMIA",-80.2870457,25.795865,-60.0463249,-3.0358474,-13,-33,3864976.56403983,"964","AAL"
"AAL - 964","AMERICAN AIRLINES INC","International",2016-01-11 02:38:00,2016-01-11 02:27:00,2016-01-11 08:04:00,2016-01-11 07:42:00,"Confirmed","DELAY NOT SPECIFIED - OTHER","SBEG","KMIA",-80.2870457,25.795865,-60.0463249,-3.0358474,-11,-22,3864976.56403983,"964","AAL"
"AAL - 964","AMERICAN AIRLINES INC","International",2016-01-15 02:38:00,2016-01-15 02:38:00,2016-01-15 08:04:00,2016-01-15 08:04:00,"Confirmed",NA,"SBEG","KMIA",-80.2870457,25.795865,-60.0463249,-3.0358474,0,0,3864976.56403983,"964","AAL"
"AAL - 964","AMERICAN AIRLINES INC","International",2016-01-28 02:38:00,2016-01-28 02:38:00,2016-01-28 08:04:00,2016-01-28 08:04:00,"Confirmed",NA,"SBEG","KMIA",-80.2870457,25.795865,-60.0463249,-3.0358474,0,0,3864976.56403983,"964","AAL"
"AAL - 964","AMERICAN AIRLINES INC","International",2016-01-12 02:38:00,2016-01-12 02:38:00,2016-01-12 08:04:00,2016-01-12 08:04:00,"Confirmed",NA,"SBEG","KMIA",-80.2870457,25.795865,-60.0463249,-3.0358474,0,0,3864976.56403983,"964","AAL"
"AAL - 964","AMERICAN AIRLINES INC","International",2016-01-17 02:38:00,2016-01-17 02:38:00,2016-01-17 08:04:00,2016-01-17 08:04:00,"Confirmed",NA,"SBEG","KMIA",-80.2870457,25.795865,-60.0463249,-3.0358474,0,0,3864976.56403983,"964","AAL"
"AAL - 964","AMERICAN AIRLINES INC","International",2016-01-21 02:38:00,2016-01-21 02:38:00,2016-01-21 08:04:00,2016-01-21 08:04:00,"Confirmed",NA,"SBEG","KMIA",-80.2870457,25.795865,-60.0463249,-3.0358474,0,0,3864976.56403983,"964","AAL"
"AAL - 964","AMERICAN AIRLINES INC","International",2016-01-01 02:38:00,2016-01-01 02:09:00,2016-01-01 08:04:00,2016-01-01 07:26:00,"Confirmed","AIR TRAFFIC LIBERATION/ANTECIPATION","SBEG","KMIA",-80.2870457,25.795865,-60.0463249,-3.0358474,-29,-38,3864976.56403983,"964","AAL"
"AAL - 964","AMERICAN AIRLINES INC","International",2016-01-02 02:38:00,2016-01-02 02:38:00,2016-01-02 08:04:00,2016-01-02 08:04:00,"Confirmed",NA,"SBEG","KMIA",-80.2870457,25.795865,-60.0463249,-3.0358474,0,0,3864976.56403983,"964","AAL"
"AAL - 964","AMERICAN AIRLINES INC","International",2016-01-06 02:38:00,2016-01-06 02:38:00,2016-01-06 08:04:00,2016-01-06 08:04:00,"Confirmed",NA,"SBEG","KMIA",-80.2870457,25.795865,-60.0463249,-3.0358474,0,0,3864976.56403983,"964","AAL"
"AAL - 964","AMERICAN AIRLINES INC","International",2016-01-27 02:38:00,2016-01-27 02:38:00,2016-01-27 08:04:00,2016-01-27 08:04:00,"Confirmed",NA,"SBEG","KMIA",-80.2870457,25.795865,-60.0463249,-3.0358474,0,0,3864976.56403983,"964","AAL"
"AAL - 964","AMERICAN AIRLINES INC","International",2016-01-25 02:38:00,2016-01-25 02:38:00,2016-01-25 08:04:00,2016-01-25 08:04:00,"Confirmed",NA,"SBEG","KMIA",-80.2870457,25.795865,-60.0463249,-3.0358474,0,0,3864976.56403983,"964","AAL"
"AAL - 964","AMERICAN AIRLINES INC","International",2016-01-18 02:38:00,2016-01-18 02:38:00,2016-01-18 08:04:00,2016-01-18 08:04:00,"Confirmed",NA,"SBEG","KMIA",-80.2870457,25.795865,-60.0463249,-3.0358474,0,0,3864976.56403983,"964","AAL"
"AAL - 964","AMERICAN AIRLINES INC","International",2016-01-22 02:38:00,2016-01-22 02:14:00,2016-01-22 08:04:00,2016-01-22 07:24:00,"Confirmed","AIR TRAFFIC LIBERATION/ANTECIPATION","SBEG","KMIA",-80.2870457,25.795865,-60.0463249,-3.0358474,-24,-40,3864976.56403983,"964","AAL"
"AAL - 964","AMERICAN AIRLINES INC","International",2016-01-23 02:38:00,2016-01-23 02:38:00,2016-01-23 08:04:00,2016-01-23 08:04:00,"Confirmed",NA,"SBEG","KMIA",-80.2870457,25.795865,-60.0463249,-3.0358474,0,0,3864976.56403983,"964","AAL"
"AAL - 964","AMERICAN AIRLINES INC","International",2016-01-29 02:38:00,2016-01-29 02:38:00,2016-01-29 08:04:00,2016-01-29 08:04:00,"Confirmed",NA,"SBEG","KMIA",-80.2870457,25.795865,-60.0463249,-3.0358474,0,0,3864976.56403983,"964","AAL"
"AAL - 964","AMERICAN AIRLINES INC","International",2016-01-24 02:38:00,2016-01-24 02:38:00,2016-01-24 08:04:00,2016-01-24 08:04:00,"Confirmed",NA,"SBEG","KMIA",-80.2870457,25.795865,-60.0463249,-3.0358474,0,0,3864976.56403983,"964","AAL"
"AAL - 964","AMERICAN AIRLINES INC","International",2016-01-10 02:38:00,2016-01-10 02:38:00,2016-01-10 08:04:00,2016-01-10 08:04:00,"Confirmed",NA,"SBEG","KMIA",-80.2870457,25.795865,-60.0463249,-3.0358474,0,0,3864976.56403983,"964","AAL"
"AAL - 964","AMERICAN AIRLINES INC","International",2016-01-07 02:38:00,2016-01-07 02:38:00,2016-01-07 08:04:00,2016-01-07 08:04:00,"Confirmed",NA,"SBEG","KMIA",-80.2870457,25.795865,-60.0463249,-3.0358474,0,0,3864976.56403983,"964","AAL"
"AAL - 964","AMERICAN AIRLINES INC","International",2016-01-08 02:38:00,2016-01-08 02:24:00,2016-01-08 08:04:00,2016-01-08 07:32:00,"Confirmed","DELAY NOT SPECIFIED - OTHER","SBEG","KMIA",-80.2870457,25.795865,-60.0463249,-3.0358474,-14,-32,3864976.56403983,"964","AAL"
"AAL - 964","AMERICAN AIRLINES INC","International",2016-01-09 02:38:00,2016-01-09 02:15:00,2016-01-09 08:04:00,2016-01-09 07:16:00,"Confirmed","AIR TRAFFIC LIBERATION/ANTECIPATION","SBEG","KMIA",-80.2870457,25.795865,-60.0463249,-3.0358474,-23,-48,3864976.56403983,"964","AAL"
"AAL - 964","AMERICAN AIRLINES INC","International",2016-01-16 02:38:00,NA,2016-01-16 08:04:00,NA,"Cancelled","CANCELLED FOR TECHNICAL REASONS","SBEG","KMIA",-80.2870457,25.795865,-60.0463249,-3.0358474,NA,NA,3864976.56403983,"964","AAL"
"AAL - 964","AMERICAN AIRLINES INC","International",2016-01-26 02:38:00,2016-01-26 02:38:00,2016-01-26 08:04:00,2016-01-26 08:04:00,"Confirmed",NA,"SBEG","KMIA",-80.2870457,25.795865,-60.0463249,-3.0358474,0,0,3864976.56403983,"964","AAL"
"AAL - 973","AMERICAN AIRLINES INC","International",2016-01-31 00:35:00,2016-01-31 00:35:00,2016-01-31 10:22:00,2016-01-31 10:22:00,"Confirmed",NA,"KJFK","SBGL",-43.2494233,-22.8134098,-73.7781391,40.6413111,0,0,7703251.87149582,"973","AAL"
"AAL - 973","AMERICAN AIRLINES INC","International",2016-01-11 00:35:00,2016-01-11 00:35:00,2016-01-11 10:22:00,2016-01-11 10:22:00,"Confirmed",NA,"KJFK","SBGL",-43.2494233,-22.8134098,-73.7781391,40.6413111,0,0,7703251.87149582,"973","AAL"
"AAL - 973","AMERICAN AIRLINES INC","International",2016-01-05 00:35:00,2016-01-05 00:58:00,2016-01-05 10:22:00,2016-01-05 10:52:00,"Confirmed","AIR TRAFFIC LIBERATION/ANTECIPATION","KJFK","SBGL",-43.2494233,-22.8134098,-73.7781391,40.6413111,23,30,7703251.87149582,"973","AAL"
"AAL - 973","AMERICAN AIRLINES INC","International",2016-01-07 00:35:00,2016-01-07 00:35:00,2016-01-07 10:22:00,2016-01-07 10:22:00,"Confirmed",NA,"KJFK","SBGL",-43.2494233,-22.8134098,-73.7781391,40.6413111,0,0,7703251.87149582,"973","AAL"
"AAL - 973","AMERICAN AIRLINES INC","International",2016-01-30 00:35:00,2016-01-30 00:35:00,2016-01-30 10:22:00,2016-01-30 10:22:00,"Confirmed",NA,"KJFK","SBGL",-43.2494233,-22.8134098,-73.7781391,40.6413111,0,0,7703251.87149582,"973","AAL"
"AAL - 973","AMERICAN AIRLINES INC","International",2016-01-02 00:35:00,2016-01-02 00:35:00,2016-01-02 10:22:00,2016-01-02 10:22:00,"Confirmed",NA,"KJFK","SBGL",-43.2494233,-22.8134098,-73.7781391,40.6413111,0,0,7703251.87149582,"973","AAL"
"AAL - 973","AMERICAN AIRLINES INC","International",2016-01-29 00:35:00,2016-01-29 00:31:00,2016-01-29 10:22:00,2016-01-29 11:11:00,"Confirmed","AIR TRAFFIC LIBERATION/ANTECIPATION","KJFK","SBGL",-43.2494233,-22.8134098,-73.7781391,40.6413111,-4,49,7703251.87149582,"973","AAL"
